"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1021435933030342658","Mon Jul 23 16:44:38 +0000 2018","38","Curte aí pro Pere https://t.co/H97ap5ggkH","1021435933030342658","https://pbs.twimg.com/media/DizekEyWAAAxdjH.jpg","","pt","","0","26","0","https://x.com/mthpmai/status/1021435933030342658","834823978141249536","mthpmai"
"1016541107512119298","Tue Jul 10 04:34:21 +0000 2018","39","Bonjour à tous ! Le soleil tapera encore fort sur le Sud-Ouest aujourd'hui profitez-en mais protégez-vous ! https://t.co/hDULKlKlCS","1016541107512119298","https://pbs.twimg.com/tweet_video_thumb/Dht6tSWW0AYWbYS.jpg","","fr","Nouvelle-Aquitaine","1","1","14","https://x.com/sudouest/status/1016541107512119298","27412519","sudouest"
"1020078867804033025","Thu Jul 19 22:52:08 +0000 2018","0","Só que me faltava o cortejo sair da tapera","1020078867804033025","","","pt","Campeche ","0","0","0","https://x.com/machadooana_/status/1020078867804033025","2869699448","machadooana_"
"1015714215368241152","Sat Jul 07 21:48:34 +0000 2018","1","pessoas de tapera não são do bem","1015714215368241152","","","pt","São Leopoldo, Brasil","0","0","1","https://x.com/Osrauuu/status/1015714215368241152","3321986507","Osrauuu"
"1016494878434516993","Tue Jul 10 01:30:39 +0000 2018","6","Desculpa doutor eu não tenho culpa se elas gosta dos tapera kkkkk","1016494878434516993","","","pt","Florianópolis, Brasil","0","1","0","https://x.com/adrielbre_/status/1016494878434516993","747040052","adrielbre_"
"1021781082746900481","Tue Jul 24 15:36:08 +0000 2018","2","Tapera é uma locura kkkkkkkk","1021781082746900481","","","pt","Florianópolis, Brasil","0","1","1","https://x.com/serginhosh/status/1021781082746900481","3438698583","serginhosh"
"1020509219135639552","Sat Jul 21 03:22:12 +0000 2018","1","Mora onde nesta bela ilha?? na taperA https://t.co/97rrnzrpOO","1020509219135639552","","","pt","natália 💙","0","0","0","https://x.com/falamoura/status/1020509219135639552","1476322610","falamoura"
"1021929473686601728","Wed Jul 25 01:25:47 +0000 2018","8","Alô São José da Tapera/AL! O Consulado FLATAPERA é o representante do Mengão na cidade. #EmbaixadasNoMRN #SANxFLA https://t.co/ZZx7o6Jz7s","1021929473686601728","https://pbs.twimg.com/media/Di6fb85XcAUkEXc.jpg","","pt","Brasil","0","0","1","https://x.com/MRN_CRF/status/1021929473686601728","2851919470","MRN_CRF"
"1019937211456933893","Thu Jul 19 13:29:15 +0000 2018","2","Vu avec qui il passe ses vacances faudra pas parler ouzbek quand Harden tapera ses lancers francs au dessus de la planche hein https://t.co/pa70N6VBx4","1019937211456933893","https://pbs.twimg.com/media/DieLez9WkAc9gOM.jpg","","fr","Mons, Belgique","0","0","0","https://x.com/SkreamDub/status/1019937211456933893","22691502","SkreamDub"
"1020792944046075905","Sat Jul 21 22:09:37 +0000 2018","2","Quase 10 anos de florianopolis e vim pra tapera pela primeira vez hj","1020792944046075905","","","pt","Florianópolis, Brasil","0","0","0","https://x.com/fabresias/status/1020792944046075905","196359873","fabresias"
"1021551584256385024","Tue Jul 24 00:24:11 +0000 2018","16","Fiesta Cordero Pesado se hace nov la organizan coop el Fogón soc fom sdí del yí mi tapera y eq des local @ConcienciaAgrop https://t.co/9iq8KByfuH","1021551584256385024","https://pbs.twimg.com/media/Di1Hv_zX4AAv8GG.jpg","","es","","0","0","6","https://x.com/federia23/status/1021551584256385024","756483931537637377","federia23"
"1018714510654427142","Mon Jul 16 04:30:40 +0000 2018","3","Último día de clases antes de las vacaciones de invierno y me pusieron amonestaciones por llenarle la cartuchera de harina al culiau de tapera soy una verga pero no me arrepiento ","1018714510654427142","","","es","Córdoba, Argentina","0","1","0","https://x.com/castagno2012/status/1018714510654427142","4718593204","castagno2012"
"1020467505624764416","Sat Jul 21 00:36:27 +0000 2018","0","Ruim de morar na Tapera é que eu não sei se esses barulhos são tiros ou fogos de artifícios","1020467505624764416","","","pt","Florianópolis, Brasil","0","0","0","https://x.com/badgaltami/status/1020467505624764416","70595761","badgaltami"
"1016466345033125890","Mon Jul 09 23:37:16 +0000 2018","0","Si le réal vend vraiment Cr7 j espère qu il les tapera en LDC pour que Perez regrette","1016466345033125890","","","fr","Marseille","0","0","1","https://x.com/_HunterJrr/status/1016466345033125890","936512059","_HunterJrr"
"1018186186018443267","Sat Jul 14 17:31:18 +0000 2018","2","Vou pra tapera hoje ️","1018186186018443267","","","pt","Florianópolis, Brasil","0","1","0","https://x.com/KelwinGomes11/status/1018186186018443267","195843964","KelwinGomes11"
"1022045123167834114","Wed Jul 25 09:05:20 +0000 2018","13","#AfricaNXTBanking. CEOs Panel discussion on the Next phase of banking. From bricks to clicks to social media platforms. @DrMambondiani USSD one of the best technologies on the continen Africa needs simple and practical solutions @stewardbank https://t.co/hGyk9jDX9K","1022045123167834114","https://pbs.twimg.com/media/Di8IX_eXsAE7V_7.jpg","","en","","1","0","6","https://x.com/TaperaTp/status/1022045123167834114","3434276847","TaperaTp"
"1020624962225307649","Sat Jul 21 11:02:07 +0000 2018","0","Capa do Jornal Taperá de hoje dia 21/07/18. Edição 4.054. Já nas bancas corra e adquira o seu exemplar. https://t.co/iMtzGD7Ee2","1020624962225307649","https://pbs.twimg.com/media/Din8_iFW0AA9aO7.jpg","","pt","Salto/SP","0","0","0","https://x.com/jornaltapera/status/1020624962225307649","77364272","jornaltapera"
"1018543368606011392","Sun Jul 15 17:10:37 +0000 2018","3","#WorldCupFinal below stats show croatia played hard but in the end its about execution goals win matches. Well done and well played France... https://t.co/20kJqPPbi1","1018543368606011392","https://pbs.twimg.com/media/DiKXyFMW4AAYKbW.jpg","","en","","0","0","0","https://x.com/TaperaTp/status/1018543368606011392","3434276847","TaperaTp"
"1014627234395688960","Wed Jul 04 21:49:18 +0000 2018","2","Mãe descobrindo que vou participar da gincana em Tapera foi cômico ahahah","1014627234395688960","","","pt","Vera Cruz, Brasil","0","1","0","https://x.com/nicakrause/status/1014627234395688960","743924944904589312","nicakrause"
"1010951823296000000","Sun Jun 24 18:24:31 +0000 2018","21","Aquela cidade que pede calma Tapera","1010951823296000000","","","pt","kalzakistão","0","0","1","https://x.com/Kalzaks/status/1010951823296000000","47208543","Kalzaks"
"1013595049467219968","Mon Jul 02 01:27:46 +0000 2018","4","Qual é a próxima gincana que tem aí na tua cidade? To querendo participar tem uma equipe boa pra recomendar? Bah acho que a de Tapera... Vem pra Mulambo ssssss https://t.co/NIx3xhOjFE","1013595049467219968","","","pt","Rio Grande do Sul, Brasil","0","2","0","https://x.com/ale_stacke/status/1013595049467219968","739563121350696961","ale_stacke"
"1010521786012794881","Sat Jun 23 13:55:43 +0000 2018","3","On tapera la Belgique en finale pis c est tout","1010521786012794881","","","fr","Paris, France","0","0","0","https://x.com/CoiffuA/status/1010521786012794881","587558338","CoiffuA"
"1011879805522989056","Wed Jun 27 07:52:00 +0000 2018","8","RwandAir Flight 106 from Kigali to Lusaka makes history as my last UN Flight after 18 years nearly half my working life! What a wonderful journey of changing lives across Europe Asia and Africa. My first assignment in 1999 was to study the UK SME support system across London https://t.co/XdawfKag6T","1011879805522989056","https://pbs.twimg.com/media/DgrrUhQX4AEpSGd.jpg","","en","Ivory Coast","0","0","1","https://x.com/TJMuzira/status/1011879805522989056","232270183","TJMuzira"
"1011623238567329792","Tue Jun 26 14:52:29 +0000 2018","8","On pue la merde c'est incroyable y'a rien de bon. Ensuite ça tapera l'Angleterre 3-1 en Amical ça te sortira que y'a du potentiel.","1011623238567329792","","","fr","The Last House on the Left","0","1","9","https://x.com/theLyvr_/status/1011623238567329792","111083676","theLyvr_"
"1012451638869716992","Thu Jun 28 21:44:16 +0000 2018","35","Surge então o Curso: Politizando Beyoncé: Raça Gênero e Sexualidade levando em conta como as mudanças provocadas por ela no mundo pop também influenciam outros aspectos da vida. O curso acontece na Tapera Taperá em julho e as inscrições estão abertas: https://t.co/1RyiSOLVzz","1012451641478537218","","MidiaNINJA","pt","Brasil","3","2","7","https://x.com/MidiaNINJA/status/1012451641478537218","1540034828","MidiaNINJA"
"1014485395382431745","Wed Jul 04 12:25:41 +0000 2018","2","Vai no jogo da asif em tapera sábado? acho q n porém depende https://t.co/9DpZ4bMW71","1014485395382431745","","","pt","(54)","0","0","0","https://x.com/ArthurLorenzoni/status/1014485395382431745","928013493625851904","ArthurLorenzoni"
"1010301359189626882","Fri Jun 22 23:19:49 +0000 2018","13","#SãoJoãoDeTodos1018 Show Tapera de Cordel no Arraial Mestre Marcelino no Centro Histórico ️ https://t.co/EjHT7PHiXN","1010301359189626882","https://pbs.twimg.com/media/DgVPsG-X0AAXdvp.jpg","","pt","Maranhão, Brasil","0","0","6","https://x.com/GovernoMA/status/1010301359189626882","53085255","GovernoMA"
"1010379229693927425","Sat Jun 23 04:29:14 +0000 2018","1","Tapera tapera !","1010379229693927425","","","in","Córdoba, Argentina","0","0","1","https://x.com/AguSpalla7/status/1010379229693927425","951574308350054400","AguSpalla7"
"1008090253113126915","Sat Jun 16 20:53:40 +0000 2018","8","La Croatie tapera l Argentine","1008090253113126915","","","fr","Amiens","0","0","0","https://x.com/NicolasGPR/status/1008090253113126915","2642617096","NicolasGPR"
"1012299663293239303","Thu Jun 28 11:40:22 +0000 2018","1","️ Dispositif #CDM2018⁠ ⁠⁠️ Pas de pronostics aujourd'hui. La carte est beaucoup trop complexe. Méfiez vous vraiment de Angleterre - Belgique. Le 2ème du groupe tapera (en quart) le gagnant de Suède - Suisse... #ParionsSport #TeamParieur","1012299663293239303","","","fr","Paris, France","0","1","0","https://x.com/MettreUnePiece/status/1012299663293239303","819705192","MettreUnePiece"
"1011321609095995397","Mon Jun 25 18:53:55 +0000 2018","6","cara tem 3 manezinho fodido discutindo sobre maternidade e suas nuances onde o bebe em foco se chama ENZO eu amo meu país tapera via tunel","1011321609095995397","","","pt","Brasil","0","0","0","https://x.com/CavalonaOficial/status/1011321609095995397","133519882","CavalonaOficial"
"1013663459689582592","Mon Jul 02 05:59:36 +0000 2018","9","Bernard Tapera @CroweUAE speaking about trends in #regulation in #UAE - it is changing &amp; #Auditors have to adapt. Focus on #quality. @CroweGlobal #MiddleEast #audit seminar #Dubai #CroweAudit https://t.co/3vr3wNjITu","1013663459689582592","https://pbs.twimg.com/media/DhFBik9W4AAM02t.jpg","","en","London, England","1","0","2","https://x.com/davidwkchitty1/status/1013663459689582592","742414103671672832","davidwkchitty1"
"1013014802707501057","Sat Jun 30 11:02:04 +0000 2018","0","Capa do Jornal Taperá de hoje dia 30/06/18. Edição 4.051. Já nas bancas corra e adquira o seu exemplar. https://t.co/yEqAsaKOvV","1013014802707501057","https://pbs.twimg.com/media/Dg7zl8-XUAAQ6BZ.jpg","","pt","Salto/SP","0","0","0","https://x.com/jornaltapera/status/1013014802707501057","77364272","jornaltapera"
"1013441748054528002","Sun Jul 01 15:18:36 +0000 2018","1","tapera é um fim de mundo como a Ana Carolinna consegue morar aqui ","1013441748054528002","","","pt","Lagoa","0","1","0","https://x.com/annaaac_/status/1013441748054528002","2943121108","annaaac_"
"1012080604958154752","Wed Jun 27 21:09:54 +0000 2018","1","WTF is #Tapera doing throwing a meatball over the plate 0-2???? #BlueJays #Jays snatch defeat from the jaws of victory again","1012080604958154752","","","en","5-1-9","0","0","0","https://x.com/JetTech33/status/1012080604958154752","52650954","JetTech33"
"1014621051328913408","Wed Jul 04 21:24:44 +0000 2018","2","Quando vai para Tapera ? Se Deus quiser semana q vemmmm https://t.co/js4ZdULZPi","1014621051328913408","","","pt","Rio Grande do Sul, Brasil","0","2","0","https://x.com/victoria_destri/status/1014621051328913408","754785563023147010","victoria_destri"
"1008827971178819584","Mon Jun 18 21:45:06 +0000 2018","0","También mi fe se convirtió en tapera y sólo siento ruinas latir dentro de mí. https://t.co/I1AJ4nVKqk","1008827971178819584","https://pbs.twimg.com/media/DgATsVUX4AAS5jj.jpg","","es","AMBA","0","0","0","https://x.com/CallecitasBsAs2/status/1008827971178819584","701381229870981120","CallecitasBsAs2"
"1011977763996229633","Wed Jun 27 14:21:15 +0000 2018","5","Donc le même qui reprend un lycéen pour l'avoir appelé #Manu se permet de tapoter @Pontifex ! On craint pour une prochaine rencontre avec la Reine Elizabeth : peut-être #Brigitte lui tapera-t-elle la bise qui sait...","1011977763996229633","","","fr","","1","1","7","https://x.com/JackdEliz/status/1011977763996229633","198890039","JackdEliz"
"1013632702183100416","Mon Jul 02 03:57:23 +0000 2018","18","What a great marathon #EVFM2018 @econetzimbabwe. #second 21kms. I encourage more to join #wellness. Well done to Steward Bank team @stewardbank https://t.co/Amtj9ctRb6","1013632702183100416","https://pbs.twimg.com/media/DhEljx2WsAAr9yO.jpg","","en","","1","0","2","https://x.com/TaperaTp/status/1013632702183100416","3434276847","TaperaTp"
"1003068544987402245","Sun Jun 03 00:19:11 +0000 2018","1"," Começa no... E termina na tapera porra @Ayrton42210698 tapera jogado???? Kkkkkkkkkkk","1003068544987402245","","","pt","Floripa","0","1","1","https://x.com/brayanlopess/status/1003068544987402245","707736374598885376","brayanlopess"
"1002657377794035712","Fri Jun 01 21:05:21 +0000 2018","2673","Le karma tapera croyez moi vous aurez mal","1002657377794035712","","","fr","Carcassonne, France","35","4","4137","https://x.com/ovdask/status/1002657377794035712","885583850784608257","ovdask"
"1006796543406624770","Wed Jun 13 07:12:55 +0000 2018","35","After serving the UN particularly the ILO for nearly 19 years since leaving the private sector in the late 90s I am moving to the African Development Bank (AfDB) to challenge young people to create a future and quality of life they want in Africa. https://t.co/x6DM7OwPl4","1006796543406624770","https://pbs.twimg.com/media/DfjcHtNWAAAUC_l.jpg","","en","Ivory Coast","1","14","3","https://x.com/TJMuzira/status/1006796543406624770","232270183","TJMuzira"
"1006642328004714498","Tue Jun 12 21:00:08 +0000 2018","8","amanhã falo no lançamento do extraordinário Althusser e a psicanálise de Pascale Gillot que traduzi com Fábio Ramos Barbosa Filho e Marie-Lou Lery-Lachaume. às 19h no Tapera Taperá! https://t.co/AZbZz0oQPt","1006642328004714498","","","pt","São Paulo","0","0","1","https://x.com/pedrodavoglio/status/1006642328004714498","150864433","pedrodavoglio"
"1004034835390877701","Tue Jun 05 16:18:53 +0000 2018","0","####life https://t.co/F9ZhL774wS","1004034835390877701","https://pbs.twimg.com/media/De8MW2vUYAENV_N.jpg","","und","","0","0","0","https://x.com/MatthewTapera/status/1004034835390877701","1002100555442020352","MatthewTapera"
"1006990065887862786","Wed Jun 13 20:01:55 +0000 2018","22","PINTARAM AS CALÇADAS AQUI NA TAPERA O HEXA VEMMMMMMM","1006990065887862786","","","pt","","0","1","3","https://x.com/silveiraluzz/status/1006990065887862786","191685722","silveiraluzz"
"1006334019850600448","Tue Jun 12 00:35:01 +0000 2018","4","Depois de 18 anos de atraso esses dois quase derrubaram a tapera rs #SegundoSol https://t.co/SFwTqM0gQH","1006334019850600448","https://pbs.twimg.com/media/Dfc3cbeXUAEX8su.jpg","","pt","Sao Paulo, Brazil","0","0","0","https://x.com/BrunnoCelso/status/1006334019850600448","64318458","BrunnoCelso"
"1007390713879912448","Thu Jun 14 22:33:57 +0000 2018","3","O melhor hambúrguer de Tapera sem exceção!! Insta: burger_house190 https://t.co/dWih5qEHxM","1007390713879912448","https://pbs.twimg.com/media/Dfr4gf0XcAMoFum.jpg","","pt","Tapera, Brasil","0","0","0","https://x.com/GuiiBarboza_/status/1007390713879912448","966655399171588096","GuiiBarboza_"
"1006641482693009409","Tue Jun 12 20:56:46 +0000 2018","2","O Portal Disparada convida a todos para o lançamento das obras Althusser e a psicanálise de Pascale Gillot e Filosofia das Ciências de Dominique Lecourt. 13/06 às 19h no Tapera Taperá. https://t.co/3UXv96Qk1P","1006641482693009409","https://pbs.twimg.com/media/DfhPFxqWsAIeLYr.jpg","","pt","São Paulo, Brasil","1","0","0","https://x.com/DisparadaBR/status/1006641482693009409","871571639900753925","DisparadaBR"
"1004336696320815104","Wed Jun 06 12:18:22 +0000 2018","49","Eu falei sobre essa capa de revista no debate de ontem na Tapera Taperá. E hoje alguém compartilha.... https://t.co/wjeZf9C45o","1004336696320815104","","","pt","São Paulo, Brasil","0","2","12","https://x.com/marcelo_semer/status/1004336696320815104","215322898","marcelo_semer"
"1006871248851304448","Wed Jun 13 12:09:47 +0000 2018","0","Nossa q o ônibus voe até a tapera ","1006871248851304448","","","pt","Floripa","0","0","0","https://x.com/taojubs/status/1006871248851304448","240885266","taojubs"
"1006271089901699072","Mon Jun 11 20:24:58 +0000 2018","11","Presentamos 25 cuadras más de cordón cuneta y estabilizado ir va a cambiar el barrio que queda entre Paso Urquiza Islas Malvinas y Tapera de Díaz. Seguimos haciendo junto a la gobernadora y el presidente. https://t.co/Zyj121T7ec","1006271089901699072","https://pbs.twimg.com/media/Dfb-NnVWkAES915.jpg","","es","","0","0","2","https://x.com/francoflexas/status/1006271089901699072","248984676","francoflexas"
"1002996006466867200","Sat Jun 02 19:30:57 +0000 2018","34","Terça dia 5/6 a partir das 19h no Espaço Tapera Taperá na São Luiz em Sampa. Debate sobre o papel do juiz com o @msfelippe. E pra quem quiser autógrafos do Entre Salas e Celas. Vem gente! https://t.co/pKdwRvw099","1002996006466867200","https://pbs.twimg.com/media/DetbiZHXkAE2Hnz.jpg","","pt","São Paulo, Brasil","2","2","16","https://x.com/marcelo_semer/status/1002996006466867200","215322898","marcelo_semer"
"1007349768576696323","Thu Jun 14 19:51:15 +0000 2018","5"," Les supporters des deux clubs vont le détester .... Mouais.... Son coup de com' est pourri mais les supporters de l'Atlético ils vont vite tout oublier quand il tapera 4 buts en 4 matchs sur 4 passes décisives de Lemar. #Griezmann","1007349768576696323","","","fr","","0","1","0","https://x.com/PatateAJA/status/1007349768576696323","345566362","PatateAJA"
"1007941371930521600","Sat Jun 16 11:02:04 +0000 2018","0","Capa do Jornal Taperá de hoje dia 16/06/18. Edição 4.049. Já nas bancas corra e adquira o seu exemplar. https://t.co/eX7VtLc8Vs","1007941371930521600","https://pbs.twimg.com/media/DfztVchW0AA0JCD.jpg","","pt","Salto/SP","0","0","2","https://x.com/jornaltapera/status/1007941371930521600","77364272","jornaltapera"
"1001639824191836161","Wed May 30 01:41:58 +0000 2018","1","To na dúvida se vou no Bugatti ou na Rust em Tapera sábado","1001639824191836161","","","pt","Panambi, Brasil","0","0","0","https://x.com/Mailson_10_/status/1001639824191836161","263942940","Mailson_10_"
"1008033635906347009","Sat Jun 16 17:08:41 +0000 2018","6"," pega pensa ou passa vou te dizer o nome de três pessoas e você me diz se pega pensa ou passa Maciel Pipe e JV de Tapera Pipe passo diga não a talaricagem porra e agr fudeu Jv penso e Maciel pego sla djdhdhdh https://t.co/JUgf7Hallc","1008033635906347009","","","pt","Ibirubá, Brasil","0","4","0","https://x.com/CameraRafaelay/status/1008033635906347009","3354304756","CameraRafaelay"
"1002146972793556992","Thu May 31 11:17:11 +0000 2018","2","j'espère juste qu'on se tapera un benitez bis qui tuera le club le mec qui va succéder à Zidane devra avoir une paire de couille immense","1002146972793556992","","","fr","Paradis","0","2","0","https://x.com/MaxennceD3/status/1002146972793556992","3080579135","MaxennceD3"
"1007815488083234816","Sat Jun 16 02:41:51 +0000 2018","1","tapera é fim de mundo mesmo o frio aqui é dms kkkkk tá louco","1007815488083234816","","","pt","Lagoa","0","0","0","https://x.com/annaaac_/status/1007815488083234816","2943121108","annaaac_"
"1000130319130021889","Fri May 25 21:43:44 +0000 2018","26","Na parceria https://t.co/sMlzjkFGIJ","1000130319130021889","https://pbs.twimg.com/media/DeEtOFIXkAMXlaM.jpg","","pt","","0","22","0","https://x.com/mthpmai/status/1000130319130021889","834823978141249536","mthpmai"
"999778675821301761","Thu May 24 22:26:25 +0000 2018","10","Bem que o Krapp poderia cancelar as aulas venho lá do final da Tapera e vai acabar a gasosa pa","999778675821301761","","","pt","São Francisco do Sul, Brasil","2","2","0","https://x.com/_kauelucas/status/999778675821301761","848166815813566464","_kauelucas"
"996832462067130368","Wed May 16 19:19:13 +0000 2018","2","Payet qui choke. Au moins on se le tapera pas à la CDM.","996832462067130368","","","fr","92 - Metz Sud","0","0","0","https://x.com/ValouMetz/status/996832462067130368","407855999","ValouMetz"
"999383120209117184","Wed May 23 20:14:38 +0000 2018","35","Vai ter mais um lançamento do Entre Salas e Celas com debate em Sampa no interessante espaço da Tapera Taperá. Quem não conhece sinta-se convidado. O @msfelippe vai estar lá também. https://t.co/LAGwWd4Ki1","999383120209117184","https://pbs.twimg.com/media/Dd6FpFLU8AAL7SO.jpg","","pt","São Paulo, Brasil","1","2","17","https://x.com/marcelo_semer/status/999383120209117184","215322898","marcelo_semer"
"999192617576534016","Wed May 23 07:37:38 +0000 2018","4","ILO Director Wellington Chibebe opens the UNCT Retreat in Rubavu Rwanda 🇷🇼 together with UNRC MINECOFIN and USAID @ILO_EASTAFRICA https://t.co/zBiEoq54Tx","999192617576534016","https://pbs.twimg.com/media/Dd3YUrNUQAASlw1.jpg","","en","Ivory Coast","0","0","1","https://x.com/TJMuzira/status/999192617576534016","232270183","TJMuzira"
"999757619760893953","Thu May 24 21:02:45 +0000 2018","10","#PCRSContraAsDrogas Mãe e filho são presos em flagrante por tráfico de drogas em Tapera. Na ação foram apreendidas 21 pedras de crack. A dupla também vai responder por corrupção de menores já que a droga foi localizada com uma adolescente de 15 anos. #DP_Tapera https://t.co/A0AkJq3bMJ","999757619760893953","https://pbs.twimg.com/media/Dd_aMXvVwAAYLhx.jpg","","pt","Rio Grande do Sul","0","0","3","https://x.com/policiacivilrs/status/999757619760893953","234157935","policiacivilrs"
"998344388811087872","Sun May 20 23:27:05 +0000 2018","5","Na junção das águas que a vida fez brotar Tapera e Capibaribe seguem juntos rumo ao mar. A Cruz curou os males e o milagre criou Santa Cruz do Capibaribe. #UmEternoApaixonado https://t.co/n8Q8C89LmD","998344388811087872","https://pbs.twimg.com/media/DdrU6DmV0AAxheB.jpg","","pt","Santa Cruz do Capibaribe","1","0","0","https://x.com/marivaldoandrad/status/998344388811087872","94901907","marivaldoandrad"
"995300629240311813","Sat May 12 13:52:16 +0000 2018","0","Eu queria ir pra tapera de tarde AAAAAA","995300629240311813","","","pt","Selbach, Brasil","0","1","0","https://x.com/Kummer_Edu/status/995300629240311813","730588420670689280","Kummer_Edu"
"1000331115205455872","Sat May 26 11:01:37 +0000 2018","0","Capa do Jornal Taperá de hoje dia 26/05/18. Edição 4.046. Já nas bancas corra e adquira o seu exemplar. https://t.co/MMGSVwrq4I","1000331115205455872","https://pbs.twimg.com/media/DeHj2OCW0AAXvvG.jpg","","pt","Salto/SP","0","0","0","https://x.com/jornaltapera/status/1000331115205455872","77364272","jornaltapera"
"991704660091252736","Wed May 02 15:43:10 +0000 2018","2","Só espero que se nós for pra regional esse ano seja um ginásio bom e os piá do infantil jogam no mesmo ginásio porque eu tô morrendo de saudade daqueles diabo de Tapera","991704660091252736","","","pt","Brasil","0","1","1","https://x.com/AmandaColla6/status/991704660091252736","953655928666107911","AmandaColla6"
"990689466833661952","Sun Apr 29 20:29:09 +0000 2018","8","Hoy en #meCagaronOtraVez recorriendo #Cordoba. Paramos en una cucha a comer. ñoquis ravioles matambre y coca $640! Si y casi me cobran $960 pero nos dimos cuenta! Y el lugar era una tapera! Ojo hay mucho garca suelto! @MarianaVinn @flandivar https://t.co/INzSa4Usqh","990689466833661952","https://pbs.twimg.com/media/Db-iy5uW4AYlLTT.jpg","","es","Peronia","2","4","2","https://x.com/PibeMollejas/status/990689466833661952","74204823","PibeMollejas"
"996406882016333826","Tue May 15 15:08:07 +0000 2018","16","SENATORIAL : 1.Edith KAGORO 3310 2.Godfrey GIJIMA 3089 3. Samuel MAKUREYA 2403 4.Concilia DZITIRO 1898 5.Jaqueline GUJIMA 1260 6.Tapera MAVENYENGWA 1104 Spoilt 295 Total cast 13064 Cde Edith Kagoro is a Warvet who was Treasurer General in the Jabulani Sibanda Exec- Congrats https://t.co/tWM3nGyUfi","996406882016333826","https://pbs.twimg.com/media/DdPyxkVWAAEEuYH.jpg","","ca","Harare, Zimbabwe","1","5","2","https://x.com/nickmangwana/status/996406882016333826","57556007","nickmangwana"
"998350404449656832","Sun May 20 23:50:59 +0000 2018","0","To aqui na tapera tomando uma gelada e comendo um lanche com a gata","998350404449656832","","","pt","Barra da lagoa, Florianópolis ","0","0","0","https://x.com/RogerBonadiman/status/998350404449656832","2601668599","RogerBonadiman"
"997928342945980416","Sat May 19 19:53:52 +0000 2018","1","Cheguei na tapera começo a chover","997928342945980416","","","pt","048","0","1","0","https://x.com/8383898483k/status/997928342945980416","961045606243491842","8383898483k"
"997457786337349632","Fri May 18 12:44:02 +0000 2018","1","Pegawai Swasta Bisa Jadi Peserta Setelah BP Tapera 7 Tahun https://t.co/RQVENEot0g","997457786337349632","","","in","","0","0","0","https://x.com/kumparan/status/997457786337349632","759692754985242625","kumparan"
"997558532902797312","Fri May 18 19:24:22 +0000 2018","0","Pekan Depan Komite Tetapkan Calon Komisioner BP Tapera https://t.co/XsomornM0W","997558532902797312","","","in","","0","0","0","https://x.com/CNNIndonesia/status/997558532902797312","17128975","CNNIndonesia"
"1000389367666495498","Sat May 26 14:53:06 +0000 2018","4","4 letras 1 sentimento FOME","1000389367666495498","","","pt","","0","0","1","https://x.com/mthpmai/status/1000389367666495498","834823978141249536","mthpmai"
"997264748679905281","Thu May 17 23:56:59 +0000 2018","0","Tapera ou Roque? Tapera https://t.co/fcOaPh1RiA","997264748679905281","","","pt","Roque Gonzales","0","0","0","https://x.com/dudabeppler_/status/997264748679905281","2538128488","dudabeppler_"
"998057261258899456","Sun May 20 04:26:08 +0000 2018","2","Calon Komisioner dan Deputi Komisioner BP Tapera Segera Diusulkan Kepada Presiden https://t.co/b6jeRzSmMl https://t.co/sDWH3vy2aB","998057261258899456","https://pbs.twimg.com/media/DdnPyh1UwAMdZl-.jpg","","in","DKI Jakarta, Indonesia","0","0","1","https://x.com/Indonesiaberit4/status/998057261258899456","922852026119208960","Indonesiaberit4"
"998345128661073920","Sun May 20 23:30:01 +0000 2018","1","Isi Posisi Komisioner Tapera 29 Calon Dinyatakan Lolos Seleksi https://t.co/5gOCGmuvhU","998345128661073920","","","in","Jakarta","0","0","0","https://x.com/jawapos/status/998345128661073920","2392460208","jawapos"
"989118343503384576","Wed Apr 25 12:26:04 +0000 2018","2"," https://t.co/fS9Y11nrtQ","989118343503384576","https://pbs.twimg.com/media/DboNjddW0AA9RiJ.jpg","","qme","","0","0","0","https://x.com/masimba_tapera/status/989118343503384576","624888646","masimba_tapera"
"990142768050827264","Sat Apr 28 08:16:46 +0000 2018","5","Getting to grips with the Finland funded Private Enterprise Programme in Iringa Tanzania - 20 years reviewed every 5 years. One of the best and most strategic partnership projects I have seen to date. https://t.co/W9NkKU1cyz","990142768050827264","https://pbs.twimg.com/media/Db2xmadXkAAGwX8.jpg","","en","Ivory Coast","0","0","4","https://x.com/TJMuzira/status/990142768050827264","232270183","TJMuzira"
"987965984010055680","Sun Apr 22 08:07:00 +0000 2018","2","Zambia Green Jobs Programme: green growth awareness knowledge + capacity building outcome fully met esp. among construction industry players &gt; policy makers &gt; general public. Tracer study &gt;3600 MSMEs benefited from BDS &gt; finance - a limited response from financial institutions https://t.co/sxwA6JcY5V","987965984010055680","https://pbs.twimg.com/media/DbX1xtmX4AEv-lD.jpg","","en","Ivory Coast","1","0","1","https://x.com/TJMuzira/status/987965984010055680","232270183","TJMuzira"
"990232136601960449","Sat Apr 28 14:11:53 +0000 2018","23","DAQUI ALGUNS MINUTOS (só falta eu chegar na Taperá) https://t.co/s3Rv2T87Gs","990232136601960449","","","pt","","0","0","3","https://x.com/felcastilho/status/990232136601960449","172529681","felcastilho"
