,author,date,like,comment,public
1246,@pibotuangxxx5782,2024-06-11T15:06:00Z,0,"woy lu bilang gak ada kepercarayaan rakyat thd pemerintah,,
woy 58% itu pengen keberlanjutan artinya mereka puas dengan pemerintah,,

woy hasil survey 80% rakyat puas sama jokowi,,
woy jangan asal ngomong lo

wkwkw",True
1247,@helmialfyan3050,2024-06-11T15:04:12Z,0,"didaerah perkotaan, contohnya spt surabaya,,, dimana ada perumahan subsidi?",True
1248,@dnydwp5938,2024-06-11T15:02:37Z,0,selama undang² perampasan asset utnuk pelaku korupsi tidak di sahkan & korupsi masih merajalela. masyarakat  wajib nolak kebijakan tapera.,True
1249,@pibotuangxxx5782,2024-06-11T15:02:17Z,0,"udah3,, di jogetin aja,,
wkwk
pilihan kalian kan..
wkwkw",True
1250,@Junedonly,2024-06-11T15:01:38Z,0,Masalahnya rakyat ga percaya 😂,True
1251,@HasanBasri-uk2pj,2024-06-11T15:01:34Z,0,Tapera_ adalah tipu tipu,True
1252,@kensatosfomo,2024-06-11T14:59:15Z,0,"yang gw cuma ngakak adalah, Pemerintah MAKSA kita nabung rupiah AMPAS ... 30 taun lagi juga 1 usd = 30.000++ harga rumah dah 30Man, tapera cair paling cuma cukup buat beli 1 gerobak 'es cekek' 🤣🤣🤣🤣",True
1253,@evortex_one48,2024-06-11T14:58:52Z,0,"Ya itulah masalahnya, kita masyarakat pada gk percaya pemerintah
Bayang"" korupsi, gk yakin dengan pengelolaan yg dilakuin mereka juga, dan sering proses""nya menjadi rumit semrawut.",True
1254,@nazliuz,2024-06-11T14:56:36Z,0,"😂 bang,lu jahat.sarkas banget",True
1255,@sintaxerror423,2024-06-11T14:55:59Z,0,ini tu program gali lobang tutup lobang.. gali lobang menengah tutup lobang mbr..yaa semacam modus berbuat kebaikan.. makanya dibilang penabung mulia.. emang agak jijik si dnger nya.. tujuannya ya yg menengah ini diminta berkorban rumahh untuk yang MBR.. sehingga rumah bisa laku.. developer dapat duit.. pemerintah dapat pajak.. tiap taon harga rumah bisa makin makin dan makin mahal.. mo KPR alias kredit?? tentu saja beli satu bayar 2 rumah kan.. ngeri si..emang ga niat bangun rumah murah kepada rakyat..,True
1256,@satpambca9112,2024-06-11T14:55:42Z,0,"271 T kemana ya kabarnya , Kok malah bikin aturan maksa nabung 😂😂😂 , bikin Ngakak nih , Bukanya benahi dari dalam dulu malah maksa rakyat kecil , Gimana Rakyat mau percaya klo dana yang ditabung aman 😂😂😂 , Lha banyak korupsinya😂",True
1257,@ryany4n,2024-06-11T14:55:10Z,0,"Cuy, di tengah video banyak cut cut, jadinya konteksnya agak lari, ni ada apa ya?",True
1258,@urehudud7969,2024-06-11T14:55:04Z,0,"Semoga para pejabat negara yang suka berbohong, mencuri, menyalahgunakan  jabatannya, terhindar dari kutukan sial",True
1259,@theman9203,2024-06-11T14:55:00Z,0,"Justru itu masalahnya : skema. Good will : Skema jelas dan feasible, disosialisasikan dengan baik, dapat diuji,  dapat menjawab dengan logis semua pertanyaan teknis yang diajukan, perangkat pendukungnya dipersiapkan dengan matang, baru kebijakan diberlakukan. Suspicious intention : Skema gak jelas , kebijakan langsung dieksekusi, yang mempertanyakan dicap buzzer atau tidak punya jiwa sosial,  yang menolak : Sanksi.",True
1260,@nanangsudrajat2219,2024-06-11T14:54:56Z,0,"Jenius kalo beneran dapet boz, Tapera itu udah lama sebenarnya dan banyak yg belum bisa cair.",True
1261,@thatitew,2024-06-11T14:54:53Z,0,"Ini konsepnya memang gotong royong. Menguntungkan buat rakyat MBR yg gajinya di bawah 8jt. Buat yg di atas 8jt itu jadi tabungan pensiun yg pastinya udh dapet bunga investasi jg. Cuma yg jd masalah gak semua org rela bantu masyarakat MBR. Jd kl emang pengen ini jalan, pastiin dulu pemberantasan korupsi itu bener2 ditegakkan.",True
1262,@andiindraaziesjeram8429,2024-06-11T14:53:50Z,0,"Uang TNI aja ditilep, apalagi uang karyawan yang bukan militer 😢😢",True
1263,@akbarpratama5014,2024-06-11T14:53:15Z,0,good videony makasih ko,True
1264,@muhamadfahmihabibie,2024-06-11T14:52:58Z,0,belum lagi dirampok inflasi TCIAHHH,True
1265,@eferlinindonesia1910,2024-06-11T14:51:33Z,0,Sangat setuju!! pemerintah Indonesia perlu mendapatkan kepercayaan dulu dari rakyatnya...,True
1266,@seccSy-fn2ww,2024-06-11T14:49:41Z,0,Korupsi berkedok Indonesia emas,True
1267,@Aprimakurnia,2024-06-11T14:49:22Z,0,ahhaa negara kok rasa perusahaan ahaha. kalau pensiun anak nya yang megang perusahaan ahaha,True
1268,@user-lz3zt3zw5v,2024-06-11T14:48:58Z,0,"TENTARA,PNS,MENTERI AGAMA di KORUPSI apalagi TAPERA",True
1269,@riyadhkelana7755,2024-06-11T14:48:26Z,1,Rawan koh uang ASABRI saja di selewengin,True
1270,@arioss4824,2024-06-11T14:47:56Z,0,"Yaa bobrok lahh,, orang pmerintahan nya jaa bobrok,, lurah hnya mikirin kluarganya",True
1271,@fendyflyzone7163,2024-06-11T14:46:51Z,0,demi menyelamatkan bumn karya ini mah😊,True
1272,@jeffrichard1378,2024-06-11T14:44:43Z,0,"BUMN AJA LADANG KORUPSI, lah ini lagi dipaksa depo dgn alasan rumah skema ponzi level PEMERINTAH membernya hanya RAKYAT",True
1273,@omaralphard2840,2024-06-11T14:44:38Z,0,Mas itu mah cuma akal-akalan rampok/begal rakyat menggunakan undang-undang sebagai alat untuk mengancam..,True
1274,@awierocket,2024-06-11T14:44:34Z,0,"Di negara ini tujuannya hanya satu,  untuk menciptakan ladang korupsi baru.",True
1275,@putuutama7154,2024-06-11T14:44:10Z,0,Wong emang bukan buat kredit rumah rakyat kok tujuannya wkwkwk,True
1276,@PetaniIndonesia85,2024-06-11T14:43:23Z,0,"Kenapa tidak pakai konsep nya Bossman Mardigu.. menteri perumahan rakyat butuh uang berapa untuk membangun 10 jt unit rumah, cetak uang, bangun.. pabrik semen jalan, besi jalan dll.. masyarakat ambil rumah sistem syariah",True
1277,@user-sb7uj6km1l,2024-06-11T14:43:00Z,0,"Sekedar sharing, sy nasabah Jiwasraya. Kalau berdasarkan pengalaman pribadi, dana di jiwasraya baik yg annuitas pensiunan maupun nasabah biasa, kena potong 40persen. Jd untuk setiap 1juta dana yg dipercayakan kepada Jiwasraya, nasabah hanya menerima 600rb. Apakah hal serupa akan terjadi pada Tapera? Tdk ada yg tahu.",True
1278,@theunicornchef,2024-06-11T14:42:47Z,0,Cita - cita terbaru : content creator no jadi pejabat Konoha yes,True
1279,@fajarcahyono3693,2024-06-11T14:41:40Z,0,"Selama birokrasi lu belum setara meritokrasinya China & Singapore, gw bakal lawan terus ini TAPERA",True
1280,@indrasaputra4481,2024-06-11T14:40:58Z,0,"gua mau cairin bpjs aja ga bisa krena keluar kerja tanpa pakelaring, pmerintah ngambilnya ma gampang auto debit rekening.. Berasa investasi bodong dipajekin pemerintah",True
1281,@ifaneza,2024-06-11T14:39:48Z,0,"Pakde saya ikut tapera mulai tahun 1986 sampai 2023 pensiun sampai sekarang belum nerima uang.nya dari tapera ngurus pun sulit berbelit buat di klaim, dulu namanya bukan tapera tapi taperum.. dan ini kenyataan saya berani buktikan fakta ini.bisa di pertanggung jawabkan...jadi saya tetap tidak setuju ada.nya tapera wajib buat semua..nanti gx jelas larinya dana tersebut kemana.intinya rezim Jokowi ini lebih sangat bobrok daripada rezim yg terdahulu.semoga negara ini kelak dapat pemimpin  yg benar"" tulus. Bikin rakyat menengah kebawah sejahtera.amin.",True
1282,@user-ey9nl3wt5s,2024-06-11T14:38:17Z,0,"Benrin aja hukum buat para korupsi, supaya keyakinan kita bisa kuat dan percaya, klw nnti ujung2nya uangynya ngga bakal di korupsi,.",True
1283,@user-pl6dv2pz7u,2024-06-11T14:34:17Z,0,Sarkasme kan?,True
1284,@bangkurni1722,2024-06-11T14:33:50Z,0,"Kita nonton Raymond karena PERCAYA akan kontennya

Kalo ga PERCAYA...",True
1285,@QuinzaHandsew75,2024-06-11T14:33:35Z,0,Serang DPRnya desak biar buat UU hukuman mati !,True
1286,@agussupriatna7138,2024-06-11T14:32:07Z,0,Malah bikin ladang korupsi baru,True
1287,@andi7700,2024-06-11T14:31:36Z,0,Kami butuh jaminan berupa UU pERAMPASAN ASET KORUPTOR dan HUKUMAN MATI KORUPTOR,True
1288,@user-ej9ms4wk6j,2024-06-11T14:28:32Z,0,"Buru2 amat yah, keliatan mentah banget",True
1289,@ArifSadja,2024-06-11T14:27:08Z,0,negara butuh dana segar buat makan siang gratis sama bayar hutang ke cina 🤣,True
1290,@irmairma5125,2024-06-11T14:26:58Z,0,"kami perusahaan swasta sdh mandiri, melalui koperasi karyawan sdh mencakup. menjauhi pinjol",True
1291,@muhammadiqbal-ts3xn,2024-06-11T14:23:45Z,0,Taekkkk,True
1292,@explorejoe,2024-06-11T14:23:38Z,0,"Ntar lagi Netflix bikin film ""Menanti Hak sampai Meninggoy""",True
1293,@explorejoe,2024-06-11T14:21:31Z,0,"Alkisah di Negara Konoha... Tabungan haji yg buat ketemu Tuhan aja dikorup, apalagi cuma buat beli rumah 🤣🤣🤣🤣",True
1294,@doneauto1995,2024-06-11T14:20:13Z,0,"Kelompok menengah masih merangkak sehabis Covid, kondisi ekonomi mereka belum pulih...ditambah inflasi, menyebabkan naiknya biaya pendidikan, dan naiknya biaya2 yg lain...  Daya beli masyarakat aja lesu.
 Masih banyak yg harus berjuang dari NOL untuk memulai usaha setelah banyaknya karyawan UMKM yg di PHK saat Covid. Bukannya pemerintah membantu menstabilkan, malah mencekik dengan maksa harus ngasih 3% untuk Tapera.",True
1295,@irmairma5125,2024-06-11T14:19:57Z,0,naik gaji aja 3%😅 belum kena potongan dan bayar hutang...huhuhu,True
1296,@dicaisyamab.m1587,2024-06-11T14:19:35Z,359,"Jangankan TAPERA
1. Bansos aja dikorupsi (Mensos Juliari Peter Batubara)
2. Dana Ibadah Haji buat orang yang mau ibadah masih Dikorupsi (Suryadharma Ali)
3. Dana Penggandaan Al-Quran loh dikorupsi (Zulkarnaen, Fahd dan Dendy) 
4. sekarang Timah dari 271T saya baca juga nambah jadi 300T (Harvey Moeis dkk)
Apalagi dendanya tidak seberapa. Akh Fakta ya emng sepi🔥",True
1297,@WAGNER2345,2024-06-11T14:19:27Z,1,😂 aku bangGa menjadi pe kebun kurma arab..disini loss kerja tidur ngaji kerja tidur ngaji,True
1298,@Lol-gq4ce,2024-06-11T14:16:46Z,0,Eksekusi aja nah kalo gak ada hasilnya tahun depan kita turunin rezim nya biar mereka kerja kaya kuda,True
1299,@Mr1wahid,2024-06-11T14:16:03Z,0,Ok gas ok gas...,True
1300,@irishque,2024-06-11T14:15:42Z,0,EPF dan CPF tu retirement fund dan bukan keseluruhan dibayar pekerja..majikan lebih potongan nya,True
1301,@teknisirumahan5852,2024-06-11T14:15:33Z,0,"Indonesia itu kaya raya, terlalu kecil untuk mensejahterakan rakyat nya, pendidikan gratis, rumah subsidi dan cicilan ringan buat rakyatnya, jaminan sosial, jaminan kesehatan, ahh itu keciil. Masih ingat doang yg dibilang prof. Mahfud MD bahwa rakyat bisa digaji xx jt tanpa kerja.
Masalahnya pengelolaan keuangan yang didapat dari SDA, BUMN, PAJAK, dll itu bener2 PARAH.
Ahh sudahlah terlalu buang2 waktu utk bahas hal ini klo goal nya ga dianggap.
Ya sudah.",True
1302,@brilianzone8487,2024-06-11T14:14:38Z,0,"Katanya Gotong Royong
* Pekerja 2,8 %
* Pengusaha 0,5 %
* Negara NOL % 
*  Gaji pejabat Tapera nya 30-40 juta/bulan.. Jenius Bukan?? 😁🤭",True
1303,@muhammadyakub8373,2024-06-11T14:14:25Z,0,"Berani Gak Pemerintah Buatin dulu Rumahnya Nanti Rakyatnya Cicil,
Atau Jangan2 Tapera Kedepan Lahan Basah Untuk di Korupsi",True
1304,@RagilKusuma-kb4jq,2024-06-11T14:14:24Z,0,"Gw dipaksa ja ogah apa lg suka rela. Kita kerja penghasil msh bisa naik > 8 Jt, disaat itu kita udh ngga berhak dan uang kita yg bertahun-tahun dikumpulin akan sangat susah ditarik.",True
1305,@agustinussamosir9682,2024-06-11T14:14:09Z,0,"Sejak ada program Tapera sudah berapa yang dibangun untuk anggota Tapera, apa sudah merata sesuai domisili KTP?
Indonesia meniru program tapera luar negeri setengah-setengah.
Tapera ASN saja sdh bermasalah pengembalian tabungan sdh pensiun dan meninggal dunia apalagi ditambah karyawan swasta.
Cuma akalan-akalan pemerintah saja.",True
1306,@x-ray7109,2024-06-11T14:14:03Z,0,"Ya program nya bagus ,tapi emang bisa dipercaya uang nya dengan pemerintah",True
1307,@herlambang9345,2024-06-11T14:11:19Z,0,"ngurus ASN aja sudah ""kewalahan data""
apalagi ngurus 1 indonesia. pasti sudah kewalahan ga kuat ngelihat dana nya",True
1308,@firman.tannady,2024-06-11T14:09:59Z,0,"Gw rela ikut patungan untuk tapera, tapi.... dananya dikelola BCA wkwkwkwk",True
1309,@therminust4,2024-06-11T14:08:07Z,0,"Di China pensiunan petani pedesaan saja digaji negara 6jt+/bln

Di Konoha duit pensiunan Rakyat bahkan Tentara pun dimakan garong",True
1310,@secret6613,2024-06-11T14:08:02Z,0,"Fix, asline apik. Tapi ga ndue keyakinan karo pemerintah 😂",True
1311,@roysugiharto8396,2024-06-11T14:07:22Z,0,"coba kita mikir paitnya dulu, kalo misal duit tapera ini dikorupsi, duitnya bakal balik ke rakyat lagi apa ilang gitu aja? info yang tau",True
1312,@efavorite,2024-06-11T14:06:58Z,0,"Korupsi Asabri, jiwasraya...dll sudah cukup. Apalagi baru2 ini, MK MA bisa dimainin...percaya sama pemerintah? Sayang di akhir2 legacy yg hampir bagus, kepercayaan ke pemerintah justru merosot drastis.  Nila setitik rusak susu sebelanga.",True
1313,@exlend7033,2024-06-11T14:06:39Z,0,Urusan haji aja dikorupsi apalagi...,True
1314,@ekaprasetyarini5666,2024-06-11T14:06:20Z,0,DOSA KORUPSI GK TERLIHAT....TAPI NANTI DIAKHIRAT KALIAN HARUS TANGGUNG JAWAB DENGAN PERBUATAN MASING2x,True
1315,@mizinotakedamizino6099,2024-06-11T14:04:15Z,1,"Ya kalau amanah sih tidak apa²
Lah wong ini aja dikit² korupsi , dikit² korupsi 
Hilih kunt'l
Mana tuh kasus 271T sama korupsi buat sunatan cucu 
Kasus Vina hanya pengalihan isu 
Indonesia ku sedang tidak baik² saja 😔",True
1316,@asri001,2024-06-11T14:03:10Z,0,"Komentar nya semua nggak nyambung dengan konteks materinya, tapi melantur bawa korupsi dll. 
Tapi giliran RUU perampasan aset yang di nganggurin  tahun DPR malah nggak pernah di bahas dan demo. Kita boleh kritis tapi harus kasih solusi lah bukan malah ngespam nggak jelas",True
1317,@SHN0o1,2024-06-11T14:03:07Z,0,Pemerintah lagi butuh pemasukan untuk nutupin defisit 600 T 😂,True
1318,@frankcastle7440,2024-06-11T14:00:43Z,0,"Gw kasih saran bagi siapapun WNI yang memiliki kesempatan, dana, priviladge, dan rezeki lebih baik kalian pindah negara deh takutnya chaos aja gitu karena kita nggk tau ini negara mau hancur atau nggk kemungkinannya masih 50:50 karena coba kalo kalian liat dari tahun ke tahun kayaknya kondisi Indonesia makin buruk",True
1319,@ireneshafira,2024-06-11T13:59:05Z,0,"Saya adalah Building Quality Control dari salah satu perusahaan developer perumahan subsidi dan komersial. Menurut saya, Tapera ini adalah jenis program yang tidak masuk akal jika dengan perhitungan presentase dan sistem yang sekarang yaitu 3% perbulan (2,5% dari pegawai dan 0,5% dari perusahaan). 

Jika harga rumah (referensi tempat saya bekerja di daerah Tigaraksa, Banten) sekitar 189 juta dengan bunga flat 5% pertahun untuk ukuran 32/60 (cicilan 20 tahun kurang lebih 1.200.000 perbulan) perlu waktu kurang lebih 105 tahun untuk melunasi harga pokok dan 160 tahun melunasi bersama harga bunganya bagi orang yang gaji UMR Rp 5.000.000 perbulan. 

Tapera ini bahkan hanya mengcover 12,5% dari cicilan bulanan dan belum termasuk DPnya.
Jika Tapera ini diasumsikan dikumpulkan untuk DP rumah subsidi yang rata rata perlu Rp 5.000.000 perumah maka pegawai harus bersabar selama 33-34 bulan (sekitar 2,8 tahun) 

Terasa tidak adil juga untuk orang orang yang sudah punya rumah tapi baru bisa di cairkan pada umur pensiun. Belum lagi kasus korupsi yang memperburuk rasa percaya orang Indonesia ke program ini. 
Perlu ada kajian ulang dan juga kerjasama pihak perbankan dan developer jika mau ada program ini karena perumusan harga rumah subsidi akan mempengaruhi kualitas dan standarisasi rumah subsidi

Jangan sampai program ini hanya jadi lahan basah baru untuk koruptor dan juga alasan penurunan mutu untuk menekan harga produksi
Sekian Terimakasih☺",True
1320,@ridermoeslem2356,2024-06-11T13:58:21Z,0,"Apapun kebijakanya kalo undang2 hukuman mat,sita aset smpe nol,asingkan biar jadi gembel untuk para koruptor, gakan merubah indo jadi lebih baik. Yg ada cuma bkin para koruptor makin menjamur dan makin tajir tentunya😂",True
1321,@Suci_is_holy,2024-06-11T13:56:42Z,0,Tabungan penderitaan Rakyat.,True
1322,@kwangyin9215,2024-06-11T13:55:32Z,0,"DARI RAKYAT
UNTUK RAKYAT
OLEH"" BUAT PEJABAT. HAHAHA
AGAK REPOT KO...
TAPERA ITU SUDAH JELAS MAU MALAK RAKYAT INTINYA DISITU KRN ADA PENJELASAN JUGA ""KALAU SUDAH PUNYA RUMAH BAGAIMANA APA TTP BAYAR TAPERA?
 OH JELAS KRN ITU HARUS HITUNG"" MEMBANTU YANG G BISA PUNYA RUMAH, MATANYA SOBEK. KITA AJA BAYAR KPR KADANG KEMBANG KEMPIS KALAU MAU URUSAN SAMA BANK JUGA FLAT 7%. TAHUN KE 3 JADI 12.5% HADEH... BLM KALO ADA GONJANG GANJING KENAIKAN SUKU BUNGA LSG NAIK. KALAU TURUN YA GAK BAKAL TTP PAKAI SUKU BUNGA TERTINGGI, ITU AJA SAMPAI SAAT INI PEMERINTAH G BISA MENGATUR, PAKE DITAMBAHI TAPERA. 
LAH TAPI KAN NANTI BISA DICAIRKAN KALAO USIA PENSIUN YA KALO BISA DANA HAJI AJA BISA RAIB DINEGARA INI... JADI YA SUSAH... DARI PADA TAPERA TAPERI BENERIN AJA SUKU BUNGA UNTUK KPR. MISAL DIMODEL SEPERTI ANGSURAN MOBIL, MOBIL HARGA 300JT DP SEKIAN ANGSURAN SEKIAN 5THN. SELESAI, TAPI KALAU RUMAH OK LAH DP SEKIAN ANGSURAN(BUNGA) DIPERMURAH BISA 10THN KELAR SUDAH. SELAIN DARI PEMERINTAH JUGA DARI RAKYAT JUGA KADANG HARUS ADA SADAR DIRI KADANG ADA ORANG YANG EKONOMINYA DIRASA SUDAH CUKUP TAPI SAAT NGAMBIL RUMAH DAN SAAT ADA MASALAH HINGGA TAGIHAN NYENDAT MALAH DIKATAIN YA GAYA HIDUPMU YG BENAR NGAPAIN NGAMBIL RUMAH, MAKANYA NGONTRAK JANGAN RIBA RIBO RIBIT RIBUT DLL... INI JUGA SALAH KAPRAH DI MASYARAKAT YG HARUS DILURUSIN... TAPI YA DARI ATAS SAMPAI BAWAH SUDAH BOBROK PERLU DIBANGUN ULANG TAPI ENTAH SIAPA YANG MAMPU. HAHAHAHA... 😂 BLM LAGI TAPERA BELUM MULAI SUDAH ADA ISSUE MAU DIBIKIN BADAN PENGURUS TAPERA DGN GAJI PENGURUSNYA KISARAN 40JT AJE GILE... BLM LAGI NANTI PENGURUSNYA BILANG OH KITA BUTUH KANTOR PUSAT KANTOR CABANG FASILITAS MOBIL KOMPUTER DLL DLL YG ADA DANA  BRU KEKUMPUL SUDAH AMBLAS DULUAN... OK LAH BUAT MODAL NEXTNYA KETERUSAN DIKORUPSI LAGI YA AMSYONG NAK KANAK CHILDREN...",True
1323,@jonerrifat1455,2024-06-11T13:53:55Z,0,Asabri asuransinya ABRI saja dikorupsi apalagi tapera yg cuman rakyat sipil!,True
1324,@ziadfarzamuharram8145,2024-06-11T13:53:37Z,0,"Alasan banyak korupsi karna banyak caleg yg gembor gembor pas mau pemilu ngeluarin dana banyak, pas naik dapat gaji standar",True
1325,@akhmadfananny5976,2024-06-11T13:52:44Z,0,"Sy dah punya satu rumah...cukup.
2.5% gaji sy untuk alokasi sodaqoh dan infaq anak yatim fakir miskin.

Nabung di tabungan biasa saja, bisa diambil kapanpun untuk kebutuhan apapun termasuk situasi urgent seperti musibah atau penting seperti pendidikan anak.

Jika mau investasi, uang digunakan saja untuk business real. Hasilnya bisa lebih tinggi dari bunga bank atau deposito.",True
1326,@rezarahadian552,2024-06-11T13:52:11Z,0,🤣🤣🤣🤣,True
1327,@cars_all,2024-06-11T13:51:39Z,0,"Malah baru ngambil rumah subsidi pas awal lebaran 

Ehh udah punya suruh bayar juga tetep😂😂😂😂",True
1328,@Gus_Fuad_Peler_Red,2024-06-11T13:50:55Z,1,"Rakyat sudah banyak yg ga percaya karena rezim ini korup dan Nepotismenya tinggi banget bro....jangankan rumah. Bansos, Dana Haji aja raib.",True
1329,@WayneRoomy,2024-06-11T13:50:08Z,0,Gmana cara ngasih tau pak presiden 😊,True
1330,@TheGaid06,2024-06-11T13:50:07Z,0,Yang penting apa adick adick??!!!,True
1331,@storia9126,2024-06-11T13:49:46Z,0,"Inti permasalahan ada di kata ""trust""",True
1332,@wiedie7439,2024-06-11T13:48:37Z,0,SIALLL...!!!,True
1333,@six2six724,2024-06-11T13:48:33Z,0,lahan korupsi baru? 😮,True
1334,@juliandono8986,2024-06-11T13:48:31Z,0,"Dana haji aja dikorupsi om... Apalagi duit kaya gini.. Berkaca aja sama Asabri dan Jiwasraya.. Duitnya dirampok..
Derita kaum proletar yg dijadikan sapi perah agar para politbiro bisa hidup sejahtera..",True
1335,@yofaru,2024-06-11T13:47:18Z,0,Semua program itu niat awalnya dibuat pasti bagus....tapi....hasilnya itu gimana balik lagi sdm nya sdm nya...seperti kata pak Guru Gembul masalah untuk negeri ini adalah sdm nya...mau maju mau mundur mau ancur ya tergantung sdm nya...,True
1336,@zenoknight2799,2024-06-11T13:46:38Z,0,"Mendingan subsidi BBM dihapuskan total saja lah, kualitas pun semakin busuk .",True
1337,@orlandaismi-vn8qm,2024-06-11T13:46:27Z,0,"KORUPSI sudah mendarah daging dikalangan atas, karena kalangan bawahpun banyak yg ""korupsi"" juga.",True
1338,@jamintrail276,2024-06-11T13:46:06Z,0,Tingkat korupsi di Filipina sdh berkurang. Kalau Malaysia dan Singapura memang tingkat korupsi mungkin ada sdh tau.,True
1339,@bonifasius5200,2024-06-11T13:46:02Z,0,Lagi bayangin kalau koruptor dilepas biar diadili masyarakat kayaknya seru wkwk,True
1340,@HeroePitrasadi,2024-06-11T13:45:22Z,0,"Rakyat tidak perlu dipaksa nabung buat rumah, meski dilarang sekalipun orang tetap akan bikin rumah. Yg penting pendapatannya yg ditingkatkan. Selama mukidi dan kroninya masih berkuasa, pasti banyak gak benarnya.",True
1341,@OmTri,2024-06-11T13:44:52Z,0,kalo pendapatku kenapa program itu gak di gabung aja sama jaminan hari tua kan jd simple,True
1342,@zahari6671,2024-06-11T13:43:31Z,33,"Akaun tabungan pekerja di dalam KWSP ((EPF) di Malaysia itu ada 3 iaitu:

Akaun Persaraan 75% - hanya boleh dikeluarkan selepas Umur bersara, 55tahun
Akaun Sejahtera 15% - boleh dikeluarkan untuk tujuan  seperti , pembelian rumah , rawatan kesihatan, pendidikan, haji.
Akaun Fleksibel 10%- boleh dikeluarkan bila bila masa Dan untuk tujuan apa pun.

Di Malaysia itu,  perbulan gaji pekerja dipotong 11% Dan majikan wajib menambah  minima 13%.lagi. Makanya simpanan KWSP pekerja itu minimanya 24% dari gaji  (basic salary).

 KWSP per tahun memberi dividen atas jumlah simpanan biasanya 5~6% tergantung prestasi investasi KWSP  di dalam dan luar negeri.",True
1343,@cokelatgadget2411,2024-06-11T13:42:57Z,0,"Gua yakin, judul video lo yang se ""olah"" mendukung pemerintah hanya untuk View yang banyak?
Tapi, tanpa gue liat  isi video lo uda ketebak arahnya mau kemana? Wkwkwkwk
#ClickBaitTOLOL",True
1344,@YudiMic,2024-06-11T13:42:26Z,0,"Klaim cairinnya kalo gampang sih oke, tapi kalo nyariinnya susah. Hadeh... Lagian udah ada KPR Subsidi juga kan, terus udah ada JHT juga..",True
1345,@umbulsawunggaling7042,2024-06-11T13:42:26Z,0,Betul bro. Kegaduhan yg terjadi lebih disebabkan ketidakpahaman konsepnya. As usual-lah. Itulah Indonesia.,True
1346,@isurkarbin,2024-06-11T13:40:52Z,0,"Buzzer sudah punya. Influencer sudah dibayar, kok masih minim trust?",True
1347,@MASTEREVO100,2024-06-11T13:40:49Z,0,"minimal klo mau d bkin Tapera, kasih juga kebijakan utk orang kaya ga nimbun aset tanah.
itu bbrp menteri aja masih punya tanah bejibun loh, yg bahkan ga mereka tinggali.

giliran kita mau beli rumah, harus udah sisa yg mahal dan nabung via tapera???
ogah sih gw",True
1348,@jamintrail276,2024-06-11T13:40:03Z,0,"Bro gimana enggak setuju, korupsi merajarela di Indonesia,",True
1349,@rin0847,2024-06-11T13:40:02Z,1,bro sangad hebad mengsarkas 😂,True
1350,@MuhamadRizky-cr3cc,2024-06-11T13:39:35Z,0,"Sahkan dulu RUU perampasan aset buat yang korupsi kalo ga buat aturan hukuman mati, baru gw setuju sama tapera",True
1351,@user-ln4yq6jr9q,2024-06-11T13:39:28Z,0,"Pemerintah nggak buka pabrik, dan lapangan pekerjaan, nyari pekerjaan susah, tapi giliran dapet pekerjaan tahu2 ada iuran Tapera, perasaan kalian gmn??? Nggak ikut bantu tahu2 minta iuran.",True
1352,@djakfarPhD,2024-06-11T13:39:17Z,0,Masalahnya  itu  yg punya  rumah harus ikut catat yg udah punya rumah dan wajib wajibnya itu  pemerintah itu memudahkan dan mensubsidi harga tanah atau rumah supaya murah,True
1353,@elyaaa,2024-06-11T13:38:25Z,0,"Trust issue kak, our govt / bureaucracy sucks here.",True
1354,@didisukandi5352,2024-06-11T13:38:23Z,0,Mendingan kita naturalisasi pejabat² singapura buat ngurus ini😂😂,True
1355,@okipratama2346,2024-06-11T13:38:22Z,0,Padahal bisa lebih baik ngoptimalin JHT dari pada bikin program banyak pro kontranya,True
1356,@ilyasmaulana4172,2024-06-11T13:38:10Z,0,"Keren!!
Terus berikan edukasi bang!!",True
1357,@Dk-cf9uk,2024-06-11T13:37:58Z,0,"inilah yang saya gak ngerti sama program pa joko ini , masih banyak flaws tumpang tindih sama program lain gak karuan gak transparan dasar kenapa tapera wajib mutlak itu gak jelas apa lagi banyak kasus bermasalah di plat merah bukannya dibenahi dulu malah bikin program yang jadinya aneh aneh & sekarang maksa lagi. Pak joko kayak sudah burn out gitu stress cari modal ? atau gimana dia tuh ya ? kadang jadi geli aja mentri nya banyak orang pinter pinter punya staff disana sini tapi aneh aja jadinya kayak kerja sendiri sendiri gak ada riset, gak ada tinjauan, asal geplak aja gitu ? geleng geleng gw.",True
1358,@sijambalok8185,2024-06-11T13:37:54Z,0,"UU buat menghukum para koruptor itu harga mati buat mendapatkan kepercayaan rakyat lagi. Selama penegakan hukum terhadap koruptor masih lemah, jangan harap rakyat akan percaya pada pemerintah.",True
1359,@nurholidansori2175,2024-06-11T13:37:02Z,0,siipp,True
1360,@strongbrand1651,2024-06-11T13:36:35Z,58,"Yg dipotong gaji & tunjangan serta fasilitas2 mewah para pejabat & pegawai pemerintah, itu baru bener2 berjuang untuk rakyat",True
1361,@mamen2624,2024-06-11T13:36:17Z,0,tabungan pejabat sejahtera,True
1362,@yansthea3591,2024-06-11T13:36:12Z,246,"Asabri dikorupsi
Jiwasraya dikorupsi
Dana haji dikorupsi
Bpjs dikorupsi
Proyek fisik dikorupsi
Program2 pendidikan dikorupsi",True
